id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
24012756,BLM,BLMGJFO,,PreservedSpecimen,,BLMGJFO0125-01,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,,"M.J. Lyon",,,,1996,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, verbatimElevation, verbatimCoordinates, habitat",,,,,,,,,,,,,,,,,,,1,"Sensitive species",,,,,,,,,,,,,,,,,,,GJFO_herb,"2019-12-16 09:40:38",,465,urn:uuid:707e1c3c-a0a9-4c8b-9f40-4dda56fb154c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24012756
24012777,BLM,BLMGJFO,,PreservedSpecimen,,BLMGJFO0125-02,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,,"A. Lincoln & T. Bridgman",,,,2006,,,,,,,,,,,,"field values redacted: eventDate, recordNumber, locality, verbatimElevation, verbatimCoordinates, habitat",,,,,,,,,,,,,USA,Colorado,Mesa,,,,1,"<Security Setting Locked>",,,,,,,,,,,,,,,,,,,GJFO_herb,"2019-12-16 09:42:39",,465,urn:uuid:55a466ad-d896-499d-9af1-a0f67c463a96,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24012777
24357761,BRY,V,BRY,PreservedSpecimen,BRY:V:0000209,BRYV0000209,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,Isotype,"Stanley L. Welsh","B. T. Welsh; Ron Kass",22792,1984-05-16,1984,5,16,137,,1984-5-16,,"Pinyon-juniper desert shrub community.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,Mesa,,"Ca. 7 mi S of De Beque, Wasatch Formation.",,0,,,,,,"T9S R97W S26 SESE.",,,,,,1646,,,,,"5400 ft.",,English,,"2022-01-01 00:00:00",BRY01.11598,106,urn:uuid:55992e63-512a-4588-84ac-b489f9389279,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24357761
24357762,BRY,V,BRY,PreservedSpecimen,BRY:V:0000210,BRYV0000210,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,Paratype,"John L. Anderson",,84-15,1984-06-12,1984,6,12,164,,1984-6-12,,"Purple clay badlands, Atwell Gulch Member of Wasatch Formation. Shadscale community.",,,,,,,,,,"Astragalus flavus.",,,0,,,,,U.S.A.,Colorado,Mesa,,"5.7 mi S of I-70, 3.2 mi S of pavement end on Debeque cutoff road.",,0,,,,,,"T9S R97W S23 SW1/2.",,,,,,,,,,,,,English,,"2022-01-01 00:00:00",BRY01.11600,106,urn:uuid:ab1d1a6d-9b8c-4784-b0d4-64d6ccec1ca6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24357762
24392196,BRY,V,BRY,PreservedSpecimen,BRY:V:0185711,BRYV0185711,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,,"B. E. Nelson","Ronald L. Hartman; Johnny Proctor; Lori E. Brummer; Michael K. Kirkpatrick; Josh Irwin",79077,2010-05-03,2010,5,3,123,,2010-5-3,,"Clay and sandy clay slopes below sandstone cliffs. With juniper and sagebrush.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,Mesa,,"Battlement Mesa: west end of the mesa along Horsethief Creek on V or Sunnyside Road, ca 2.5 air miles SE of De Beque.",,0,,39.3157,-108.1732,NAD83,,"39.3157 N 108.1732 W [NAD83] <source: GPS> /// T8S R97W S36 SW1/4.",,,,,,1554,1718,,,,"5100-5635 ft.",,English,,"2022-01-01 00:00:00",BRY01.215420,106,urn:uuid:ba184dd5-e024-40c6-9a0d-06c009ec2901,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24392196
24610113,COLO,V,,PreservedSpecimen,c712b6b9-ce62-42bb-9fff-c7c6f62b62c1,02236149,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,,"Michael K. Kirkpatrick",,,2010-00-00,2010,0,0,,,2010,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters, verbatimElevation, verbatimCoordinates, georeferenceSources, habitat",,,,,,fruiting,,,,,,,"United States",Colorado,Mesa,,,,,,,,,,,,,,,,,,,,,,,English,"RM Database","2019-11-04 14:11:19",415507,368,urn:uuid:98762f88-378f-4227-9ede-3b9eab6aae34,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24610113
24619578,COLO,V,,PreservedSpecimen,0f82a1ac-778c-45e8-85ee-329ab085d4c6,00975524,541110,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,,"Bernadette Kuhn; Peggy Lyon",,,2010-00-00,2010,0,0,,,2010,"UTM ± 30 ft, determined by GPS; datum =NAD83. Flowers white.",,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, verbatimCoordinates, habitat",,,,,,"Flr & Frt",,,,,,,"United States",Colorado,Mesa,,,,,,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",60618,368,urn:uuid:c717461e-7970-46d0-9b2b-e2f56b499c39,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24619578
24619586,COLO,V,,PreservedSpecimen,a41f02c4-82c7-415c-86f5-df99102ecc78,00315648,387566,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,,"Barry C. Johnston",,,1982-00-00,1982,0,0,,,1982,"Flowers not seen. Original ID as Astragalus eastwoodiae Jones, det. W.A. Weber. = A. debequaeus written above label.",,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates",,,,,,Frt,,,,,,,"United States",Colorado,Mesa,,,,,,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",62577,368,urn:uuid:39d43712-2a1b-4201-aa15-f3b8facc5f32,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24619586
24619587,COLO,V,,PreservedSpecimen,2d312965-1849-4d0c-862d-0327ae2dbc9a,00315655,426198,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,,"John Anderson",,,1985-00-00,1985,0,0,,,1985,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates",,,,,,Frt,,,,,,,"United States",Colorado,Mesa,,,,,,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",62578,368,urn:uuid:aee1e8d2-bbbe-43b8-8a55-defc1c2f248f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24619587
24619588,COLO,V,,PreservedSpecimen,cce111a4-e25b-4dd5-b2f1-0776e41d4654,00315663,447422,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus debequaeus",73886,"S.L. Welsh",Astragalus,,debequaeus,,,Species,,,,,,,,"John L. Anderson",,,1991-00-00,1991,0,0,,,1991,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates",,,,,,Frt,,,,,,,"United States",Colorado,Mesa,,,,,,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",62579,368,urn:uuid:f60e804a-8ab4-480a-bfcf-4f08cd645fca,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24619588
